structure_key,name,smiles,formula,primary_inchikey,n_rows,available_phases,available_phase_coarse,temperature_min_K,temperature_max_K,pressure_min_kPa,pressure_max_kPa,cp_min,cp_max,cp_mean,cp_median
inchikey::WTDRDQBEARUVNC-LURJTMIESA-N,"L-3,4-dihydroxyphenylalanine",N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,C9H11NO4,WTDRDQBEARUVNC-LURJTMIESA-N,1,solid,solid,298.791,298.791,101.325,101.325,261.0,261.0,261.0,261.0
inchikey::AYFVYJQAPQTCCC-GBXIJSLDSA-N,L-threonine,C[C@@H](O)[C@H](N)C(=O)O,C4H9NO3,AYFVYJQAPQTCCC-GBXIJSLDSA-N,1,solid,solid,298.15,298.15,101.325,101.325,155.314109064,155.314109064,155.314109064,155.314109064
inchikey::QIVBCDIJIAJPQS-VIFPVBQESA-N,L-tryptophan,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,C11H12N2O2,QIVBCDIJIAJPQS-VIFPVBQESA-N,1,solid,solid,298.15,298.15,101.325,101.325,228.98055888,228.98055888,228.98055888,228.98055888
inchikey::GVIGEARRZZEMBJ-UHFFFAOYSA-A,LaCu6(OH)3(ClO4)6*3 Glycine*6 Imidazole,NCC(=O)[O-].NCC(=O)[O-].NCC(=O)[O-].NCC(=O)[O-].NCC(=O)[O-].NCC(=O)[O-].[Cu+2].[Cu+2].[Cu+2].[Cu+2].[Cu+2].[Cu+2].[La+3].[O-][Cl+3]([O-])([O-])[O-].[O-][Cl+3]([O-])([O-])[O-].[O-][Cl+3]([O-])([O-])[O-].[O-][Cl+3]([O-])([O-])[O-].[O-][Cl+3]([O-])([O-])[O-].[O-][Cl+3]([O-])([O-])[O-].[OH-].[OH-].[OH-].c1c[nH]cn1.c1c[nH]cn1.c1c[nH]cn1.c1c[nH]cn1.c1c[nH]cn1.c1c[nH]cn1,C30H51Cl6Cu6LaN18O39,GVIGEARRZZEMBJ-UHFFFAOYSA-A,1,solid,solid,298.15,298.15,101.325,101.325,2232.1,2232.1,2232.1,2232.1
inchikey::PGIVJOYNABGWER-UHFFFAOYSA-N,Lithium titanium oxide (Li4Ti5O12),[Li+].[Li+].[Li+].[Li+].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Ti+4].[Ti+4].[Ti+4].[Ti+4].[Ti+4],Li4O12Ti5,PGIVJOYNABGWER-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,388.2,388.2,388.2,388.2
inchikey::VHRSUDSXCMQTMA-PJHHCJLFSA-N,Methylprednisolone,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,C22H30O5,VHRSUDSXCMQTMA-PJHHCJLFSA-N,1,solid,solid,298.15,298.15,101.325,101.325,472.1,472.1,472.1,472.1
inchikey::DALKLAYLIPSCQL-YPYQNWSCSA-N,Methylprednisolone aceponate,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,C27H36O7,DALKLAYLIPSCQL-YPYQNWSCSA-N,1,solid,solid,298.15,298.15,101.325,101.325,604.8,604.8,604.8,604.8
inchikey::HVOYZOQVDYHUPF-UHFFFAOYSA-N,"N,N,N'-trimethylethylenediamine",CNCCN(C)C,C5H14N2,HVOYZOQVDYHUPF-UHFFFAOYSA-N,1,liquid,liquid,303.2,303.2,101.3,101.3,258.3,258.3,258.3,258.3
inchikey::RDPOCARERSGEJW-UHFFFAOYSA-M,"N,N-dibutyl-N-methyl-1-butanaminium 2-aminoethanesulfonate",CCCC[N+](C)(CCCC)CCCC.NCCS(=O)(=O)[O-],C15H36N2O3S,RDPOCARERSGEJW-UHFFFAOYSA-M,1,liquid,liquid,298.15,298.15,101.325,101.325,826.9,826.9,826.9,826.9
inchikey::WSARCUSEEPMYJG-ZSCHJXSPSA-M,"N,N-dibutyl-N-methyl-1-butanaminium L-lysinate",CCCC[N+](C)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],C19H43N3O2,WSARCUSEEPMYJG-ZSCHJXSPSA-M,1,liquid,liquid,298.15,298.15,101.325,101.325,823.8,823.8,823.8,823.8
inchikey::CDPJHWCQUJNVDQ-RCROYASPSA-M,"N,N-dibutyl-N-methyl-1-butanaminium L-threoninate",CCCC[N+](C)(CCCC)CCCC.C[C@@H](O)[C@H](N)C(=O)[O-],C17H38N2O3,CDPJHWCQUJNVDQ-RCROYASPSA-M,1,liquid,liquid,298.15,298.15,101.325,101.325,752.6,752.6,752.6,752.6
inchikey::QIECOGKBXJWSKP-WNQIDUERSA-M,"N,N-dibutyl-N-methylbutanaminium L-serinate",CCCC[N+](C)(CCCC)CCCC.N[C@@H](CO)C(=O)[O-],C16H36N2O3,QIECOGKBXJWSKP-WNQIDUERSA-M,1,liquid,liquid,298.15,298.15,101.325,101.325,634.8,634.8,634.8,634.8
inchikey::YCCWCOKAIDIFBP-UHFFFAOYSA-N,"N,N-dimethyl-dipropylene-diamino-triacetonediamine [EvA34]",CN(C)CCCNCCCNC1CC(C)(C)NC(C)(C)C1,C17H38N4,YCCWCOKAIDIFBP-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,97.7,97.7,611.64817842,611.64817842,611.64817842,611.64817842
inchikey::FXHOOIRPVKKKFG-UHFFFAOYSA-N,"N,N-dimethylethanamide",CC(=O)N(C)C,C4H9NO,FXHOOIRPVKKKFG-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,172.7,172.7,172.7,172.7
inchikey::ZMXDDKWLCZADIW-YYWVXINBSA-N,"N,N-dimethylformamide-d7",[2H]C(=O)N(C([2H])([2H])[2H])C([2H])([2H])[2H],C3H7NO,ZMXDDKWLCZADIW-YYWVXINBSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,159.47,159.47,159.47,159.47
inchikey::IMUDHTPIFIBORV-UHFFFAOYSA-N,N-(.beta.-aminoethyl)piperazine),NCCN1CCNCC1,C6H15N3,IMUDHTPIFIBORV-UHFFFAOYSA-N,1,liquid,liquid,303.2,303.2,101.3,101.3,289.7,289.7,289.7,289.7
inchikey::LHIJANUOQQMGNT-UHFFFAOYSA-N,N-(2-aminoethyl)ethanolamine,NCCNCCO,C4H12N2O,LHIJANUOQQMGNT-UHFFFAOYSA-N,1,liquid,liquid,303.15,303.15,101.0,101.0,279.0,279.0,279.0,279.0
inchikey::WFCSWCVEJLETKA-UHFFFAOYSA-N,N-(2-hydroxyethyl)piperazine,OCCN1CCNCC1,C6H14N2O,WFCSWCVEJLETKA-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.0,101.0,285.0,285.0,285.0,285.0
inchikey::UIKUBYKUYUSRSM-UHFFFAOYSA-N,N-(3-aminopropyl)morpholine,NCCCN1CCOCC1,C7H16N2O,UIKUBYKUYUSRSM-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.0,101.0,296.2,296.2,296.2,296.2
inchikey::ICUTUKXCWQYESQ-UHFFFAOYSA-N,"N-(4-chlorophenyl)-N'-(3,4-dichlorophenyl)urea",OC(=Nc1ccc(Cl)c(Cl)c1)Nc1ccc(Cl)cc1,C13H9Cl3N2O,ICUTUKXCWQYESQ-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,284.13,284.13,284.13,284.13
inchikey::WUPPVKDXJWDQDU-UHFFFAOYSA-N,"N-acetyl-3,3-dinitro azetidine",CC(=O)N1CC([N+](=O)[O-])([N+](=O)[O-])C1,C5H7N3O5,WUPPVKDXJWDQDU-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,240.37,240.37,240.37,240.37
inchikey::MBLBDJOUHNCFQT-LXGUWJNJSA-N,N-acetyl-D-glucosamine,CC(O)=N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,C8H15NO6,MBLBDJOUHNCFQT-LXGUWJNJSA-N,1,solid,solid,298.15,298.15,101.325,101.325,276.9,276.9,276.9,276.9
inchikey::RZVAJINKPMORJF-UHFFFAOYSA-N,N-acetyl-p-aminophenol,CC(O)=Nc1ccc(O)cc1,C8H9NO2,RZVAJINKPMORJF-UHFFFAOYSA-N,1,solid,solid,298.0,298.0,101.325,101.325,175.0,175.0,175.0,175.0
inchikey::QRDUQWYMGXZIKM-UHFFFAOYSA-N,N-benzyl-.beta.-alanine,O=C(O)CCNCc1ccccc1,C10H13NO2,QRDUQWYMGXZIKM-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,221.7,221.7,221.7,221.7
inchikey::WIQSONNLQKYQCR-UHFFFAOYSA-M,"N-ethyl-N-(2-hydroxyethyl)-N,N-dimethylammonium ethyl sulfate",CCOS(=O)(=O)[O-].CC[N+](C)(C)CCO,C8H21NO5S,WIQSONNLQKYQCR-UHFFFAOYSA-M,1,liquid,liquid,300.15,300.15,101.325,101.325,451.0,451.0,451.0,451.0
inchikey::PRQROPMIIGLWRP-BZSNNMDCSA-N,N-formyl-L-methionyl-L-leucyl-L-phenylalanine,CSCC[C@H](N=CO)C(O)=N[C@@H](CC(C)C)C(O)=N[C@@H](Cc1ccccc1)C(=O)O,C21H31N3O5S,PRQROPMIIGLWRP-BZSNNMDCSA-N,1,solid,solid,298.15,298.15,101.325,101.325,567.6,567.6,567.6,567.6
inchikey::LCEDQNDDFOCWGG-UHFFFAOYSA-N,N-formylmorpholine,O=CN1CCOCC1,C5H9NO2,LCEDQNDDFOCWGG-UHFFFAOYSA-N,1,liquid,liquid,303.15,303.15,101.0,101.0,185.0,185.0,185.0,185.0
inchikey::QHJABUZHRJTCAR-UHFFFAOYSA-N,"N-methyl-1,3-diaminopropane",CNCCCN,C4H12N2,QHJABUZHRJTCAR-UHFFFAOYSA-N,1,liquid,liquid,303.15,303.15,101.0,101.0,243.5,243.5,243.5,243.5
inchikey::GWHVWSVZBVFNSG-UHFFFAOYSA-N,N-methyl-2-hydroxyethylammonium butanoate,CCCC(=O)O.CNCCO,C7H17NO3,GWHVWSVZBVFNSG-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.0,101.0,359.6,359.6,359.6,359.6
inchikey::AGUIVNYEYSCPNI-UHFFFAOYSA-N,"N-methyl-N-2,4,6-tetranitrobenzenamine",CN(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-],C7H5N5O8,AGUIVNYEYSCPNI-UHFFFAOYSA-N,1,solid,solid,300.0,300.0,101.325,101.325,261.300585,261.300585,261.300585,261.300585
inchikey::AFBPFSWMIHJQDM-UHFFFAOYSA-N,N-methylaniline,CNc1ccccc1,C7H9N,AFBPFSWMIHJQDM-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,206.86,206.86,206.86,206.86
inchikey::CRVGTESFCCXCTH-UHFFFAOYSA-N,N-methyldiethanolamine,CN(CCO)CCO,C5H13NO2,CRVGTESFCCXCTH-UHFFFAOYSA-N,1,liquid,liquid,303.15,303.15,101.325,101.325,273.0,273.0,273.0,273.0
inchikey::ATHHXGZTWNVVOU-UHFFFAOYSA-N,N-methylformamide,CN=CO,C2H5NO,ATHHXGZTWNVVOU-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,123.92,123.92,123.92,123.92
inchikey::PVOAHINGSUIXLS-UHFFFAOYSA-N,N-methylpiperazine,CN1CCNCC1,C5H12N2,PVOAHINGSUIXLS-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.0,101.0,213.9,213.9,213.9,213.9
inchikey::PAMIQIKDUOTOBW-UHFFFAOYSA-N,N-methylpiperidine,CN1CCCCC1,C6H13N,PAMIQIKDUOTOBW-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,100.0,100.0,181.5,181.5,181.5,181.5
inchikey::RISKGJQQAHJQNE-UHFFFAOYSA-N,N-octyl-3-methylpyridinium tetrafluoroborate,CCCCCCCC[n+]1cccc(C)c1.F[B-](F)(F)F,C14H24BF4N,RISKGJQQAHJQNE-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,450.5,450.5,450.5,450.5
inchikey::HEBKCHPVOIAQTA-ZXFHETKHSA-N,"SRS-1,2,3,4,5-pentanepentol",OC[C@@H](O)[C@@H](O)[C@@H](O)CO,C5H12O5,HEBKCHPVOIAQTA-ZXFHETKHSA-N,1,solid,solid,298.15,298.15,101.325,101.325,220.4,220.4,220.4,220.4
inchikey::QYUOMLSYPCSHAF-UHFFFAOYSA-N,Zn2GeO4,[Ge+4].[O-2].[O-2].[O-2].[O-2].[Zn+2].[Zn+2],GeO4Zn2,QYUOMLSYPCSHAF-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,131.86,131.86,131.86,131.86
inchikey::WBHHMMIMDMUBKC-QJWNTBNXSA-N,[R]-12-hydroxy-cis-9-octadecenoic acid,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)O,C18H34O3,WBHHMMIMDMUBKC-QJWNTBNXSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,626.767596,626.767596,626.767596,626.767596
inchikey::XKGDWZQXVZSXAO-UHFFFAOYSA-N,[R]-methyl 12-hydroxy-9-octadecenoate,CCCCCCC(O)CC=CCCCCCCCC(=O)OC,C19H36O3,XKGDWZQXVZSXAO-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,696.53428086,696.53428086,696.53428086,696.53428086
inchikey::HXGDTGSAIMULJN-UHFFFAOYSA-N,acenaphthylene,C1=Cc2cccc3cccc1c23,C12H8,HXGDTGSAIMULJN-UHFFFAOYSA-N,1,solid,solid,304.12,304.12,100.0,100.0,185.496495,185.496495,185.496495,185.496495
inchikey::QTBSBXVTEAMEQO-UHFFFAOYSA-N,acetic acid,CC(=O)O,C2H4O2,QTBSBXVTEAMEQO-UHFFFAOYSA-N,1,liquid,liquid,313.15,313.15,101.325,101.325,135.5,135.5,135.5,135.5
inchikey::CSCPPACGZOOCGX-UHFFFAOYSA-N,acetone,CC(C)=O,C3H6O,CSCPPACGZOOCGX-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,120.73,120.73,120.73,120.73
inchikey::WEVYAHXRMPXWCK-UHFFFAOYSA-N,acetonitrile,CC#N,C2H3N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,90.93,90.93,90.93,90.93
inchikey::WEVYAHXRMPXWCK-FIBGUPNXSA-N,acetonitrile-d3,[2H]C([2H])([2H])C#N,C2H3N,WEVYAHXRMPXWCK-FIBGUPNXSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,95.02,95.02,95.02,95.02
inchikey::NUYDBDGECBIUPJ-FJPOHGBRSA-N,"alpha, beta-Glucooctanoic gamma-lactone",O=C1O[C@H]([C@@H](O)[C@H](O)[C@H](O)CO)[C@@H](O)[C@H]1O,C8H14O8,NUYDBDGECBIUPJ-FJPOHGBRSA-N,1,solid,solid,298.15,298.15,101.325,101.325,245.3377188,245.3377188,245.3377188,245.3377188
inchikey::LTXHKPDRHPMBKA-UHFFFAOYSA-N,aluminium cobalt oxide,[Al+3].[Al+3].[Co+2].[O-2].[O-2].[O-2].[O-2],Al2CoO4,LTXHKPDRHPMBKA-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,120.8,120.8,120.8,120.8
inchikey::XAGFODPZIPBFFR-UHFFFAOYSA-N,aluminum,[Al],Al,XAGFODPZIPBFFR-UHFFFAOYSA-N,1,solid,solid,299.4,299.4,101.325,101.325,24.14,24.14,24.14,24.14
inchikey::OADDCINVIUHXGF-UHFFFAOYSA-N,aluminum nickel oxide,[Al+3].[Al+3].[Ni+2].[O-2].[O-2].[O-2].[O-2],Al2NiO4,OADDCINVIUHXGF-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,119.99,119.99,119.99,119.99
inchikey::COGLBWMLSLMJBY-UHFFFAOYSA-N,"aluminum nitrate, hexa-dimethylsulfoxide",CS(C)=O.CS(C)=O.CS(C)=O.CS(C)=O.CS(C)=O.CS(C)=O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Al+3],C12H36AlN3O15S6,COGLBWMLSLMJBY-UHFFFAOYSA-N,1,solid,solid,297.514,297.514,101.325,101.325,907.16,907.16,907.16,907.16
inchikey::COGLBWMLSLMJBY-MTFWYCPFSA-N,"aluminum nitrate, hexa-dimethylsulfoxide-d6",O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H].[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H].[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H].[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H].[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H].[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H].[Al+3],C12H36AlN3O15S6,COGLBWMLSLMJBY-MTFWYCPFSA-N,1,solid,solid,298.721,298.721,101.325,101.325,1017.52,1017.52,1017.52,1017.52
inchikey::PNEYBMLMFCGWSK-UHFFFAOYSA-N,aluminum oxide (Al2O3),[Al+3].[Al+3].[O-2].[O-2].[O-2],Al2O3,PNEYBMLMFCGWSK-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,78.8,78.8,78.8,78.8
inchikey::XHRGRAGLMZXFTI-UHFFFAOYSA-N,aluminum yttrium oxide (Al5Y3O12),[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Y+3].[Y+3].[Y+3],Al5O12Y3,XHRGRAGLMZXFTI-UHFFFAOYSA-N,1,solid,solid,298.0,298.0,101.325,101.325,348.93,348.93,348.93,348.93
inchikey::VWSRWGFGAAKTQG-UHFFFAOYSA-N,ammonium benzoate,N.O=C(O)c1ccccc1,C7H9NO2,VWSRWGFGAAKTQG-UHFFFAOYSA-N,1,solid,solid,296.96,296.96,101.325,101.325,199.56,199.56,199.56,199.56
inchikey::SUCFCKGVQZXOIH-UHFFFAOYSA-O,ammonium calcium nitrate ((NH4)Ca5(NO3)11) decahydrate,N.O.O.O.O.O.O.O.O.O.O.O=[N+]([O-])O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ca+2].[Ca+2].[Ca+2].[Ca+2].[Ca+2],H24Ca5N12O43,SUCFCKGVQZXOIH-UHFFFAOYSA-O,1,solid,solid,298.15,298.15,101.325,101.325,1822.52958816,1822.52958816,1822.52958816,1822.52958816
inchikey::GEHMBYLTCISYNY-UHFFFAOYSA-N,ammonium sulfamate,N.NS(=O)(=O)O,H6N2O3S,GEHMBYLTCISYNY-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,151.489457556,151.489457556,151.489457556,151.489457556
inchikey::PAYRUJLWNCNPSJ-UHFFFAOYSA-N,aniline,Nc1ccccc1,C6H7N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,191.33,191.33,191.33,191.33
inchikey::RDOXTESZEPMUJZ-UHFFFAOYSA-N,anisole,COc1ccccc1,C7H8O,RDOXTESZEPMUJZ-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,191.539,191.539,191.539,191.539
inchikey::MWPLVEDNUUSJAV-UHFFFAOYSA-N,anthracene,c1ccc2cc3ccccc3cc2c1,C14H10,MWPLVEDNUUSJAV-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,100.0,100.0,209.9,209.9,209.9,209.9
inchikey::UHJPPYHDGAAPFV-UHFFFAOYSA-N,antimony cobalt oxide (Sb2Co7O12),[Co+2].[Co+2].[Co+2].[Co+2].[Co+2].[Co+2].[Co+2].[O-2].[O-2].[O-2].[O-2].[O-].[O-].[O-].[O-].[O-].[O-].[O].[O].[Sb].[Sb],Co7O12Sb2,UHJPPYHDGAAPFV-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,445.2,445.2,445.2,445.2
inchikey::BQHYXVKDSUDJKG-UHFFFAOYSA-N,antimony gallium yttrium oxide (SbGaY2O7),[Ga+3].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Sb+5].[Y+3].[Y+3],GaO7SbY2,BQHYXVKDSUDJKG-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,230.03,230.03,230.03,230.03
inchikey::BIJCNDXKBNHSBN-UHFFFAOYSA-N,antimony potassium tungsten oxide,[K+].[O-2].[O-2].[O-2].[O-2].[O-2].[Sb+3].[W+6],KO5SbW,BIJCNDXKBNHSBN-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,173.4,173.4,173.4,173.4
inchikey::BLUAFEHZUWYNDE-NNWCWBAJSA-N,artemisinin,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,C15H22O5,BLUAFEHZUWYNDE-NNWCWBAJSA-N,1,solid,solid,297.592,297.592,101.325,101.325,331.62,331.62,331.62,331.62
inchikey::FTOAOBMCPZCFFF-UHFFFAOYSA-N,"barbituric acid, 5,5-diethyl-",CCC1(CC)C(O)=NC(=O)N=C1O,C8H12N2O3,FTOAOBMCPZCFFF-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,228.7,228.7,228.7,228.7
inchikey::MJIAXOYYJWECDI-UHFFFAOYSA-L,barium benzoate,O=C([O-])c1ccccc1.O=C([O-])c1ccccc1.[Ba+2],C14H10BaO4,MJIAXOYYJWECDI-UHFFFAOYSA-L,1,solid,solid,297.9,297.9,101.325,101.325,301.75,301.75,301.75,301.75
inchikey::WTPHGNZHEWKKFQ-UHFFFAOYSA-N,barium cerium(IV) oxide,[Ba+2].[Ce+4].[O-2].[O-2].[O-2],BaCeO3,WTPHGNZHEWKKFQ-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,114.8,114.8,114.8,114.8
inchikey::SZDHCLCOBGCUEG-UHFFFAOYSA-A,barium chloroapatite,O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].[Ba+2].[Ba+2].[Ba+2].[Ba+2].[Ba+2].[Ba+2].[Ba+2].[Ba+2].[Ba+2].[Ba+2].[Cl-].[Cl-],Ba10Cl2O24P6,SZDHCLCOBGCUEG-UHFFFAOYSA-A,1,solid,solid,298.0,298.0,101.325,101.325,788.0,788.0,788.0,788.0
inchikey::AWLCCRIUYZPEHU-UHFFFAOYSA-N,barium copper oxide (Ba3CuO4),[Ba+2].[Ba+2].[Ba+2].[Cu+2].[O-2].[O-2].[O-2].[O-2],Ba3CuO4,AWLCCRIUYZPEHU-UHFFFAOYSA-N,1,solid,solid,303.5,303.5,101.325,101.325,186.1,186.1,186.1,186.1
inchikey::XVRZYVFINXMILK-UHFFFAOYSA-N,barium iron neodymium oxide (BaFe2Nd2O7),[Ba+2].[Fe+3].[Fe+3].[Nd+3].[Nd+3].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2],BaFe2Nd2O7,XVRZYVFINXMILK-UHFFFAOYSA-N,1,solid,solid,295.0,295.0,101.325,101.325,267.8,267.8,267.8,267.8
inchikey::OMRLZOLJNHPXQG-UHFFFAOYSA-N,barium iron neodymium oxide (BaFeNdO4),[Ba+2].[Fe+3].[Nd+3].[O-2].[O-2].[O-2].[O-2],BaFeNdO4,OMRLZOLJNHPXQG-UHFFFAOYSA-N,1,solid,solid,305.0,305.0,101.325,101.325,152.1,152.1,152.1,152.1
inchikey::IIVNMKDQGMYJMY-UHFFFAOYSA-M,barium manganese chloride oxide (Ba5Mn3O12Cl),[Ba+2].[Ba+2].[Ba+2].[Ba+2].[Ba+2].[Cl-].[Mn].[Mn].[Mn].[O-].[O-].[O-].[O-].[O-].[O-].[O-].[O-].[O-].[O].[O].[O],Ba5ClMn3O12,IIVNMKDQGMYJMY-UHFFFAOYSA-M,1,solid,solid,298.15,298.15,101.325,101.325,443.2,443.2,443.2,443.2
inchikey::CSSYLTMKCUORDA-UHFFFAOYSA-N,barium oxide (BaO),[Ba+2].[O-2],BaO,CSSYLTMKCUORDA-UHFFFAOYSA-N,1,solid,solid,300.0,300.0,101.325,101.325,47.6,47.6,47.6,47.6
inchikey::KJBZEVXEFOJYIO-UHFFFAOYSA-N,barium titanium silicate (Ba2Si2TiO8),[Ba+2].[Ba+2].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-].[Ti+4],Ba2O8Si2Ti,KJBZEVXEFOJYIO-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,220.43,220.43,220.43,220.43
inchikey::VTMPSBYACNNZBK-UHFFFAOYSA-N,barium uranate,[Ba+2].[O-].[O-].[O].[O].[U],BaO4U,VTMPSBYACNNZBK-UHFFFAOYSA-N,1,solid,solid,292.58,292.58,101.325,101.325,122.3,122.3,122.3,122.3
inchikey::QLFKDQYBEKOEOT-UHFFFAOYSA-N,barium zirconium(IV) oxide,[Ba+2].[O-2].[O-2].[O-2].[Zr+4],BaO3Zr,QLFKDQYBEKOEOT-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,107.0,107.0,107.0,107.0
inchikey::YTLQFZVCLXFFRK-UHFFFAOYSA-N,bendazol,c1ccc(Cc2nc3ccccc3[nH]2)cc1,C14H12N2,YTLQFZVCLXFFRK-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,228.92,228.92,228.92,228.92
inchikey::UHOVQNZJYSORNB-MZWXYZOWSA-N,benzene-d6,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],C6H6,UHOVQNZJYSORNB-MZWXYZOWSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,149.82,149.82,149.82,149.82
inchikey::KHBQMWCZKVMBLN-UHFFFAOYSA-N,benzenesulfonamide,NS(=O)(=O)c1ccccc1,C6H7NO2S,KHBQMWCZKVMBLN-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,172.910452,172.910452,172.910452,172.910452
inchikey::DYSJMQABFPKAQM-UHFFFAOYSA-N,benzo[b]thiophene-2-carboxylic acid,O=C(O)c1cc2ccccc2s1,C9H6O2S,DYSJMQABFPKAQM-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,179.0,179.0,179.0,179.0
inchikey::OFFSPAZVIVZPHU-UHFFFAOYSA-N,benzofuran-2-carboxylic acid,O=C(O)c1cc2ccccc2o1,C9H6O3,OFFSPAZVIVZPHU-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,184.8,184.8,184.8,184.8
inchikey::WPYMKLBDIGXBTP-UHFFFAOYSA-N,benzoic acid,O=C(O)c1ccccc1,C7H6O2,WPYMKLBDIGXBTP-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,146.06,146.06,146.06,146.06
