feature_1,feature_2,model,n_samples_used,cv_mae_mean,cv_mae_std,cv_rmse_mean,cv_r2_mean,best_single_mae_among_pair_features,mae_improvement_over_best_single,pearson_f1_cp,pearson_f2_cp,spearman_f1_cp,spearman_f2_cp,pair_pearson_corr,pair_spearman_corr,pair_redundancy_flag,ig_pair,ig_pair_gain_over_best_single,ig_feature_1,ig_feature_2,ig_n_rows,skipped,skip_reason
TPSA,boiling_point,linear,198,109.5670820028768,13.532242638792924,152.98199630515944,-0.15260368824379747,87.74637187965344,-21.820710123223364,0.21875285968898114,0.1373730264160619,0.22252892347644967,0.5358102744246874,0.13702130016205383,0.3187118327455737,False,0.32413022880192344,0.08540241290957096,0.03937921506054454,0.23872781589235248,198,False,
H_bond_donors,melting_point,gbr,198,110.20411495304197,12.63908215571712,151.69170071381077,-0.10441481203444507,106.15176160525007,-4.052353347791893,0.0006785711616585098,-0.04911838477019179,-0.0025430764720517016,0.17312100720536885,0.019653067286073838,0.1622999517397193,False,0.13174379072349374,0.07017482861950541,0.02386572061466863,0.06156896210398832,198,False,
H_bond_acceptors,TPSA,rf,198,110.28896503266814,13.658570593662759,148.16809368642026,-0.0473669751009064,106.02478353551774,-4.264181497150403,0.28356957048634435,0.21875285968898114,0.28897069740063147,0.22252892347644967,0.804518466758738,0.8279930265230048,False,0.1463338410652526,0.09425519996927267,0.05207864109597993,0.03937921506054454,198,False,
H_bond_acceptors,melting_point,rf,198,110.82900932764034,13.065997725140463,148.79690349825734,-0.06026014401893038,106.02478353551774,-4.804225792122594,0.28356957048634435,-0.04911838477019179,0.28897069740063147,0.17312100720536885,0.10023339065709899,0.16329462825912683,False,0.21057952150419568,0.14901055940020735,0.05207864109597993,0.06156896210398832,198,False,
H_bond_acceptors,TPSA,gbr,198,111.35224761272094,15.121182370582344,150.8388310222428,-0.08403287874983772,106.02478353551774,-5.327464077203203,0.28356957048634435,0.21875285968898114,0.28897069740063147,0.22252892347644967,0.804518466758738,0.8279930265230048,False,0.1463338410652526,0.09425519996927267,0.05207864109597993,0.03937921506054454,198,False,
H_bond_donors,boiling_point,elasticnet,198,112.5778363256789,13.398323964188073,156.80690789507872,-0.21297884044483317,87.74637187965344,-24.831464446025464,0.0006785711616585098,0.1373730264160619,-0.0025430764720517016,0.5358102744246874,-0.003736704434696763,0.07453073276508336,False,0.41967458491875,0.1809467690263975,0.02386572061466863,0.23872781589235248,198,False,
H_bond_donors,boiling_point,ridge,198,112.57879232509566,13.399859596875586,156.81805174153388,-0.21322852066567255,87.74637187965344,-24.832420445442224,0.0006785711616585098,0.1373730264160619,-0.0025430764720517016,0.5358102744246874,-0.003736704434696763,0.07453073276508336,False,0.41967458491875,0.1809467690263975,0.02386572061466863,0.23872781589235248,198,False,
H_bond_donors,boiling_point,linear,198,112.58610630798584,13.41268833871901,156.9085035241943,-0.2152682062000736,87.74637187965344,-24.839734428332406,0.0006785711616585098,0.1373730264160619,-0.0025430764720517016,0.5358102744246874,-0.003736704434696763,0.07453073276508336,False,0.41967458491875,0.1809467690263975,0.02386572061466863,0.23872781589235248,198,False,
H_bond_donors,melting_point,elasticnet,198,113.00991417387509,12.978524552681248,150.37709798558447,-0.07291527462131447,106.15176160525007,-6.858152568625016,0.0006785711616585098,-0.04911838477019179,-0.0025430764720517016,0.17312100720536885,0.019653067286073838,0.1622999517397193,False,0.13174379072349374,0.07017482861950541,0.02386572061466863,0.06156896210398832,198,False,
H_bond_donors,melting_point,ridge,198,113.01146437887364,12.978869552242195,150.37963232396024,-0.07295442042228334,106.15176160525007,-6.859702773623567,0.0006785711616585098,-0.04911838477019179,-0.0025430764720517016,0.17312100720536885,0.019653067286073838,0.1622999517397193,False,0.13174379072349374,0.07017482861950541,0.02386572061466863,0.06156896210398832,198,False,
H_bond_donors,melting_point,linear,198,113.02115594843809,12.980749637519335,150.3947593669096,-0.07318783952612037,106.15176160525007,-6.86939434318802,0.0006785711616585098,-0.04911838477019179,-0.0025430764720517016,0.17312100720536885,0.019653067286073838,0.1622999517397193,False,0.13174379072349374,0.07017482861950541,0.02386572061466863,0.06156896210398832,198,False,
H_bond_donors,TPSA,rf,198,114.2606779813924,14.505238923649637,149.71325207503241,-0.06857666410640033,108.52516913985541,-5.735508841536998,0.0006785711616585098,0.21875285968898114,-0.0025430764720517016,0.22252892347644967,0.3684990319847204,0.2013074800135996,False,0.17260103474991118,0.13322181968936664,0.02386572061466863,0.03937921506054454,198,False,
H_bond_donors,TPSA,gbr,198,114.36578222855685,14.599986810667023,151.99014068672005,-0.09880958591284907,108.52516913985541,-5.840613088701446,0.0006785711616585098,0.21875285968898114,-0.0025430764720517016,0.22252892347644967,0.3684990319847204,0.2013074800135996,False,0.17260103474991118,0.13322181968936664,0.02386572061466863,0.03937921506054454,198,False,
H_bond_donors,melting_point,rf,198,115.50020439812525,13.572049808109762,156.53718921253522,-0.1703160435023971,106.15176160525007,-9.348442792875176,0.0006785711616585098,-0.04911838477019179,-0.0025430764720517016,0.17312100720536885,0.019653067286073838,0.1622999517397193,False,0.13174379072349374,0.07017482861950541,0.02386572061466863,0.06156896210398832,198,False,
